	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	E14	E15	E16	E17	E19	E20	E21	E22	E23	E24	E25	E26	E27	E29	E30	E31	E32	E33	E34	E35	E36	E37	E38	E39	E40	E41	E42	E43	E45	E46	E47	M01	M03	M04	M06	M07	M08	M09	M10	M11	M12	M13	M14	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	
8d9ad423c502add15b1fd08993be19da	60.0	39.0	62.0	0.0	0.0	0.0	27.0	0.0	71.0	64.0	52.0	56.0	46.0	36.0	71.0	0.0	38.0	49.0	58.0	54.0	35.0	0.0	0.0	48.0	40.0	45.0	87.0	69.0	64.0	44.0	51.0	0.0	82.0	29.0	60.0	33.0	55.0	50.0	56.0	0.0	76.0	0.0	0.0	30.0	38.0	42.0	0.0	52.0	61.0	36.0	69.0	50.0	50.0	44.0	49.0	67.0	71.0	60.0	49.0	48.0	59.0	27.0	50.0	76.0	119.0	54.0	55.0	43.0	65.0	0.0
332df9168606c775e4c80b0009639b8e	70.0	0.0	78.0	40.0	35.0	62.0	51.0	0.0	47.0	55.0	70.0	31.0	45.0	33.0	51.0	51.0	58.0	70.0	56.0	51.0	49.0	0.0	0.0	31.0	62.0	73.0	37.0	54.0	59.0	50.0	47.0	34.0	29.0	52.0	52.0	42.0	31.0	47.0	51.0	32.0	44.0	39.0	46.0	0.0	20.0	52.0	0.0	87.0	41.0	0.0	75.0	83.0	49.0	0.0	51.0	46.0	54.0	38.0	37.0	30.0	39.0	0.0	61.0	76.0	106.0	31.0	43.0	48.0	47.0	0.0
713655c7cc072f5d17dfe0daae156956	47.0	34.0	68.0	0.0	52.0	67.0	54.0	0.0	25.0	25.0	58.0	68.0	49.0	56.0	41.0	0.0	71.0	0.0	59.0	53.0	37.0	73.0	0.0	0.0	59.0	49.0	32.0	43.0	50.0	43.0	64.0	23.0	23.0	75.0	30.0	84.0	48.0	38.0	62.0	21.0	19.0	0.0	44.0	49.0	39.0	74.0	61.0	0.0	75.0	47.0	42.0	47.0	48.0	52.0	40.0	16.0	49.0	58.0	36.0	0.0	27.0	60.0	0.0	39.0	46.0	0.0	41.0	59.0	58.0	56.0
296162a80ec3e40d46d5a0c45b17ccb8	44.0	60.0	54.0	48.0	28.0	24.0	47.0	0.0	29.0	49.0	45.0	31.0	30.0	41.0	51.0	47.0	24.0	49.0	47.0	34.0	32.0	90.0	42.0	23.0	42.0	50.0	31.0	38.0	33.0	62.0	28.0	36.0	18.0	31.0	23.0	42.0	31.0	16.0	25.0	0.0	22.0	21.0	0.0	42.0	49.0	37.0	33.0	21.0	30.0	31.0	35.0	31.0	46.0	43.0	38.0	23.0	17.0	17.0	14.0	25.0	7.0	71.0	16.0	29.0	65.0	7.0	34.0	36.0	18.0	0.0
252d7353fb1674bcf97c853879083fe0	0.0	0.0	62.0	0.0	47.0	0.0	0.0	0.0	0.0	45.0	44.0	47.0	36.0	0.0	0.0	46.0	29.0	56.0	0.0	36.0	0.0	0.0	0.0	44.0	66.0	0.0	65.0	86.0	71.0	80.0	0.0	22.0	35.0	48.0	67.0	63.0	58.0	59.0	46.0	26.0	73.0	0.0	0.0	29.0	0.0	42.0	36.0	40.0	0.0	54.0	0.0	56.0	0.0	69.0	0.0	0.0	65.0	23.0	0.0	0.0	35.0	49.0	79.0	0.0	61.0	0.0	55.0	53.0	59.0	0.0
0d01b0a96289a54bcf69cecfbe21cd53	26.0	34.0	28.0	29.0	31.0	35.0	53.0	0.0	46.0	46.0	74.0	24.0	40.0	28.0	38.0	55.0	44.0	0.0	32.0	38.0	30.0	40.0	15.0	37.0	36.0	31.0	20.0	50.0	48.0	19.0	33.0	28.0	28.0	42.0	30.0	40.0	27.0	18.0	21.0	34.0	0.0	35.0	0.0	0.0	25.0	28.0	0.0	56.0	63.0	24.0	34.0	0.0	51.0	62.0	39.0	24.0	23.0	0.0	0.0	0.0	0.0	31.0	48.0	34.0	54.0	26.0	0.0	33.0	41.0	17.0
73ec46d3909f124cb942a35914ad8b11	21.0	36.0	29.0	10.0	14.0	0.0	16.0	0.0	65.0	109.0	18.0	96.0	45.0	34.0	33.0	0.0	25.0	76.0	0.0	70.0	19.0	14.0	0.0	58.0	9.0	36.0	30.0	23.0	0.0	49.0	34.0	14.0	0.0	22.0	0.0	0.0	31.0	29.0	28.0	21.0	56.0	22.0	0.0	27.0	28.0	39.0	0.0	12.0	38.0	12.0	27.0	20.0	52.0	87.0	36.0	0.0	49.0	0.0	22.0	26.0	17.0	0.0	49.0	36.0	67.0	60.0	45.0	33.0	70.0	11.0
74a5536c52749c44d317a408abf21cf7	29.0	16.0	34.0	13.0	15.0	18.0	0.0	0.0	44.0	38.0	35.0	29.0	57.0	15.0	19.0	36.0	37.0	38.0	24.0	34.0	26.0	25.0	0.0	58.0	0.0	24.0	35.0	26.0	45.0	57.0	16.0	31.0	34.0	50.0	58.0	47.0	43.0	52.0	20.0	29.0	57.0	17.0	32.0	0.0	26.0	35.0	18.0	0.0	31.0	21.0	19.0	29.0	24.0	26.0	42.0	24.0	26.0	22.0	29.0	38.0	29.0	13.0	36.0	16.0	57.0	49.0	37.0	39.0	39.0	0.0
167a8404d8965f3a1bbd15e74f2c59be	52.0	39.0	27.0	0.0	12.0	26.0	27.0	0.0	46.0	42.0	29.0	27.0	37.0	0.0	52.0	25.0	47.0	21.0	25.0	30.0	36.0	19.0	19.0	30.0	34.0	49.0	29.0	55.0	31.0	36.0	31.0	32.0	41.0	60.0	28.0	27.0	48.0	31.0	0.0	15.0	0.0	24.0	0.0	17.0	37.0	30.0	13.0	36.0	42.0	0.0	47.0	29.0	55.0	32.0	20.0	45.0	47.0	0.0	35.0	33.0	25.0	13.0	30.0	27.0	48.0	0.0	0.0	25.0	37.0	30.0
5c7ff49f2a99d98bf93fe13d5df12215	28.0	22.0	50.0	22.0	31.0	46.0	43.0	0.0	0.0	56.0	64.0	0.0	41.0	25.0	41.0	38.0	27.0	0.0	22.0	0.0	0.0	0.0	18.0	22.0	36.0	0.0	50.0	0.0	30.0	39.0	25.0	24.0	54.0	48.0	32.0	19.0	22.0	42.0	0.0	31.0	0.0	0.0	0.0	0.0	18.0	47.0	0.0	66.0	80.0	33.0	35.0	0.0	70.0	41.0	39.0	23.0	56.0	26.0	0.0	0.0	25.0	37.0	68.0	40.0	84.0	28.0	37.0	41.0	20.0	0.0
0898ab6a8cb9dafb4e148f5fdb2d73ef	24.0	0.0	0.0	7.0	9.0	19.0	37.0	0.0	66.0	46.0	0.0	25.0	37.0	0.0	23.0	0.0	43.0	32.0	25.0	40.0	20.0	0.0	0.0	62.0	0.0	0.0	27.0	24.0	16.0	25.0	23.0	0.0	24.0	18.0	26.0	8.0	36.0	23.0	10.0	17.0	24.0	0.0	0.0	0.0	0.0	34.0	33.0	36.0	48.0	32.0	46.0	75.0	72.0	35.0	17.0	45.0	35.0	52.0	41.0	9.0	0.0	8.0	24.0	28.0	81.0	47.0	36.0	20.0	36.0	0.0
4ce8dca2c20b441e17f56f32c492f65e	50.0	31.0	34.0	22.0	18.0	25.0	39.0	0.0	18.0	17.0	30.0	35.0	22.0	0.0	27.0	0.0	50.0	31.0	68.0	17.0	18.0	19.0	14.0	32.0	10.0	34.0	8.0	0.0	35.0	24.0	49.0	23.0	12.0	15.0	30.0	51.0	18.0	18.0	0.0	0.0	0.0	0.0	35.0	24.0	39.0	14.0	15.0	18.0	30.0	45.0	39.0	18.0	28.0	37.0	16.0	13.0	28.0	39.0	46.0	0.0	0.0	50.0	38.0	21.0	36.0	27.0	39.0	15.0	20.0	13.0
3cfa9ba6113bde26fcd9f32c47857408	68.0	58.0	0.0	27.0	16.0	59.0	80.0	0.0	65.0	33.0	68.0	0.0	0.0	29.0	41.0	23.0	29.0	29.0	0.0	38.0	53.0	28.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	35.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	18.0	57.0	62.0	42.0	42.0	0.0	42.0	39.0	46.0	0.0	0.0	43.0	0.0	0.0	47.0	16.0	19.0	33.0	0.0	38.0	0.0	44.0	0.0	0.0	38.0	0.0	0.0	61.0
c61062a653da70203c32f94ca47b5c91	23.0	0.0	21.0	0.0	0.0	22.0	11.0	0.0	22.0	49.0	20.0	29.0	26.0	27.0	54.0	34.0	18.0	36.0	29.0	23.0	19.0	0.0	0.0	25.0	33.0	21.0	34.0	31.0	47.0	0.0	10.0	0.0	23.0	0.0	29.0	25.0	29.0	40.0	36.0	0.0	30.0	15.0	0.0	0.0	15.0	0.0	31.0	28.0	28.0	21.0	35.0	43.0	23.0	35.0	23.0	24.0	23.0	22.0	28.0	44.0	17.0	19.0	22.0	34.0	63.0	18.0	23.0	39.0	41.0	0.0
049ba54320f82df14f815bf9c9333a0d	29.0	22.0	0.0	9.0	0.0	0.0	19.0	0.0	73.0	55.0	0.0	32.0	18.0	18.0	40.0	30.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	39.0	31.0	26.0	43.0	27.0	24.0	52.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	15.0	26.0	19.0	0.0	24.0	37.0	26.0	29.0	32.0	32.0	15.0	35.0	19.0	0.0	38.0	41.0	32.0	0.0	0.0	52.0	28.0	31.0	0.0	31.0	44.0	91.0	42.0	0.0	31.0	30.0	34.0
58bda73d43dcc5d3a8ba7e03794909c9	24.0	82.0	0.0	36.0	0.0	47.0	51.0	0.0	12.0	38.0	18.0	19.0	0.0	31.0	14.0	28.0	18.0	38.0	22.0	0.0	45.0	76.0	40.0	14.0	29.0	38.0	13.0	18.0	25.0	18.0	0.0	46.0	0.0	0.0	0.0	0.0	14.0	13.0	0.0	0.0	0.0	10.0	19.0	30.0	0.0	24.0	0.0	31.0	16.0	36.0	38.0	26.0	0.0	44.0	16.0	0.0	12.0	21.0	0.0	11.0	0.0	51.0	0.0	36.0	51.0	27.0	32.0	0.0	21.0	68.0
3ea8eadc56ad7c65085c7d1b37781a12	0.0	43.0	17.0	0.0	25.0	48.0	23.0	0.0	52.0	22.0	21.0	23.0	32.0	43.0	27.0	0.0	21.0	0.0	0.0	0.0	21.0	18.0	0.0	23.0	26.0	0.0	24.0	28.0	0.0	25.0	0.0	57.0	36.0	43.0	46.0	29.0	28.0	49.0	20.0	0.0	43.0	0.0	0.0	0.0	0.0	41.0	0.0	12.0	56.0	0.0	0.0	0.0	53.0	40.0	38.0	19.0	31.0	26.0	32.0	0.0	13.0	29.0	24.0	21.0	33.0	13.0	16.0	30.0	18.0	0.0
9410bc9d2fc2523adf86e274eb437cfe	59.0	46.0	42.0	0.0	0.0	26.0	39.0	0.0	0.0	32.0	28.0	0.0	30.0	0.0	0.0	0.0	14.0	0.0	0.0	39.0	35.0	43.0	0.0	27.0	41.0	28.0	0.0	20.0	28.0	16.0	35.0	29.0	46.0	0.0	0.0	30.0	40.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	29.0	0.0	49.0	33.0	20.0	0.0	0.0	37.0	0.0	0.0	18.0	29.0	0.0	0.0	0.0	27.0	35.0	42.0	0.0	31.0	0.0	31.0	0.0	38.0	23.0
003386a6fcd730157a2bfaf72576ad13	0.0	0.0	20.0	0.0	15.0	27.0	0.0	0.0	16.0	15.0	18.0	0.0	28.0	22.0	22.0	41.0	39.0	43.0	0.0	14.0	26.0	16.0	0.0	28.0	12.0	27.0	27.0	27.0	0.0	0.0	16.0	0.0	0.0	26.0	41.0	37.0	27.0	19.0	35.0	0.0	35.0	23.0	18.0	0.0	0.0	35.0	0.0	22.0	25.0	14.0	0.0	22.0	20.0	0.0	22.0	0.0	34.0	36.0	17.0	12.0	34.0	13.0	27.0	26.0	46.0	28.0	27.0	29.0	21.0	12.0
4336c802fcc38b6ce194cacc3ddb9999	0.0	20.0	0.0	15.0	8.0	0.0	18.0	0.0	26.0	32.0	0.0	30.0	36.0	0.0	20.0	22.0	21.0	12.0	0.0	30.0	0.0	0.0	0.0	29.0	0.0	21.0	0.0	17.0	21.0	36.0	0.0	20.0	39.0	31.0	31.0	28.0	21.0	39.0	19.0	14.0	42.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	33.0	18.0	29.0	14.0	71.0	36.0	20.0	17.0	39.0	16.0	15.0	0.0	0.0	0.0	37.0	26.0	29.0	25.0	30.0	40.0	23.0	15.0
f2b415e88847c68ac285d61adf9df2ef	0.0	0.0	19.0	0.0	0.0	0.0	19.0	0.0	25.0	21.0	27.0	20.0	17.0	10.0	13.0	14.0	29.0	34.0	29.0	19.0	25.0	0.0	0.0	27.0	0.0	23.0	13.0	0.0	18.0	0.0	0.0	13.0	32.0	26.0	0.0	22.0	15.0	9.0	19.0	19.0	21.0	13.0	15.0	0.0	0.0	33.0	0.0	33.0	36.0	27.0	0.0	36.0	40.0	35.0	25.0	18.0	38.0	23.0	24.0	26.0	23.0	0.0	49.0	38.0	42.0	20.0	45.0	31.0	23.0	0.0
b7acf2ab52e77fe67ff54e72e15723af	0.0	0.0	17.0	0.0	0.0	26.0	13.0	0.0	29.0	43.0	0.0	0.0	0.0	0.0	33.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	29.0	39.0	0.0	33.0	25.0	15.0	0.0	13.0	0.0	0.0	0.0	36.0	46.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	40.0	0.0	43.0	0.0	107.0	23.0	25.0	28.0	31.0	27.0	49.0	42.0	35.0	43.0	0.0	43.0	0.0	49.0	38.0	39.0	21.0	19.0	39.0	26.0	0.0
2676b071ad9d306aa590673d0937f5e6	0.0	24.0	0.0	0.0	0.0	12.0	0.0	0.0	58.0	37.0	24.0	0.0	0.0	23.0	31.0	26.0	19.0	24.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	21.0	39.0	46.0	28.0	41.0	16.0	37.0	15.0	22.0	20.0	26.0	22.0	34.0	0.0	30.0	0.0	0.0	34.0	0.0	41.0	39.0	45.0	29.0	38.0	0.0	0.0	28.0	32.0	0.0	29.0	0.0	0.0	27.0	55.0	41.0	29.0	0.0	0.0	42.0
e49b48b4acbf9c5c58fd80bbb8073f60	52.0	72.0	69.0	52.0	53.0	55.0	0.0	0.0	0.0	0.0	78.0	30.0	0.0	28.0	38.0	0.0	0.0	40.0	0.0	0.0	64.0	45.0	53.0	0.0	38.0	35.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	18.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	19.0	34.0	22.0	40.0	0.0	0.0	0.0	32.0	0.0	0.0	20.0	80.0	0.0	22.0	38.0	0.0	32.0	0.0	0.0	0.0
93a0670678e296e5cf6cb21c8dc7d5c5	26.0	17.0	0.0	17.0	12.0	57.0	58.0	0.0	0.0	22.0	30.0	15.0	0.0	25.0	0.0	22.0	0.0	0.0	0.0	0.0	18.0	34.0	52.0	0.0	15.0	0.0	0.0	0.0	0.0	50.0	0.0	50.0	33.0	122.0	16.0	24.0	14.0	0.0	0.0	0.0	0.0	0.0	12.0	32.0	32.0	42.0	31.0	0.0	35.0	28.0	0.0	0.0	50.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	42.0	17.0	18.0	0.0	0.0	0.0	26.0	28.0	38.0
ecd93164c4731512b9162910f1db26b7	28.0	27.0	21.0	0.0	0.0	22.0	29.0	0.0	28.0	28.0	20.0	0.0	0.0	0.0	23.0	13.0	21.0	0.0	19.0	29.0	0.0	0.0	0.0	22.0	8.0	9.0	32.0	0.0	21.0	20.0	21.0	0.0	24.0	24.0	14.0	0.0	0.0	15.0	0.0	0.0	22.0	0.0	0.0	26.0	52.0	43.0	18.0	24.0	17.0	0.0	32.0	0.0	24.0	24.0	0.0	22.0	20.0	0.0	20.0	26.0	0.0	20.0	39.0	22.0	50.0	21.0	51.0	27.0	49.0	24.0
2da7da99e233928374e48108daaf5b2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	18.0	57.0	0.0	0.0	0.0	24.0	33.0	35.0	0.0	29.0	0.0	0.0	0.0	0.0	36.0	0.0	31.0	30.0	28.0	23.0	38.0	0.0	43.0	0.0	0.0	23.0	0.0	0.0	0.0	29.0	0.0	0.0	37.0	0.0	54.0	0.0	38.0	33.0	0.0	0.0	41.0	57.0	91.0	0.0	61.0	71.0	43.0	0.0	38.0	29.0	0.0	29.0
e5e5c1dc40372aa2e84004637701d32a	19.0	29.0	40.0	16.0	0.0	30.0	31.0	0.0	0.0	18.0	38.0	8.0	20.0	20.0	29.0	21.0	18.0	45.0	18.0	28.0	24.0	21.0	0.0	0.0	0.0	25.0	18.0	21.0	25.0	16.0	19.0	20.0	20.0	30.0	16.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	14.0	13.0	21.0	26.0	21.0	36.0	0.0	0.0	23.0	0.0	31.0	19.0	21.0	0.0	0.0	18.0	0.0	13.0	0.0	25.0	24.0	18.0	63.0	0.0	0.0	21.0	0.0	0.0
cd5211b5ccb25be91aabdc74facf2a09	0.0	23.0	0.0	21.0	22.0	0.0	25.0	0.0	0.0	24.0	0.0	0.0	0.0	19.0	34.0	0.0	41.0	0.0	0.0	0.0	0.0	13.0	27.0	0.0	36.0	26.0	16.0	36.0	0.0	0.0	17.0	20.0	0.0	37.0	35.0	0.0	28.0	19.0	22.0	0.0	0.0	25.0	0.0	0.0	0.0	30.0	0.0	42.0	33.0	24.0	24.0	33.0	28.0	32.0	0.0	0.0	12.0	35.0	37.0	0.0	27.0	28.0	34.0	21.0	39.0	0.0	0.0	0.0	27.0	26.0
4a792aecf13f177a0743a731814f4510	25.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	19.0	26.0	0.0	23.0	32.0	0.0	46.0	0.0	0.0	24.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	67.0	14.0	0.0	0.0	0.0	0.0	24.0	22.0	0.0	0.0	42.0	0.0	0.0	30.0	26.0	29.0	0.0	0.0	0.0	0.0	24.0	22.0	20.0	36.0	16.0	8.0	39.0	20.0	46.0	29.0	52.0	22.0	50.0	43.0	34.0	26.0	0.0	0.0	38.0	22.0
041e9d0d7097799c4fd4054579cbe3d0	31.0	29.0	35.0	14.0	10.0	23.0	35.0	0.0	29.0	23.0	24.0	0.0	19.0	0.0	17.0	0.0	0.0	0.0	0.0	30.0	22.0	17.0	0.0	16.0	15.0	36.0	20.0	26.0	34.0	19.0	30.0	17.0	17.0	14.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	21.0	15.0	40.0	35.0	18.0	0.0	33.0	0.0	32.0	27.0	22.0	0.0	18.0	0.0	18.0	0.0	0.0	38.0	20.0	23.0	30.0	0.0	0.0	0.0	21.0	0.0
d53a0bdafc68df0b3634ad715a08d09f	19.0	26.0	38.0	31.0	20.0	27.0	23.0	0.0	12.0	0.0	21.0	0.0	10.0	22.0	0.0	48.0	0.0	22.0	23.0	27.0	0.0	19.0	0.0	60.0	32.0	0.0	0.0	0.0	15.0	30.0	40.0	19.0	0.0	30.0	30.0	21.0	12.0	33.0	0.0	0.0	0.0	0.0	28.0	0.0	25.0	24.0	13.0	22.0	0.0	0.0	25.0	0.0	25.0	41.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	15.0	13.0	11.0	19.0	23.0	45.0	0.0	0.0	0.0
f522c9f3eb95c7265e7476996b4b431a	24.0	39.0	28.0	11.0	0.0	55.0	67.0	0.0	0.0	18.0	41.0	16.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	50.0	84.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	31.0	62.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	50.0	0.0	35.0	0.0	29.0	0.0	37.0	0.0	40.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	107.0
348ecc7c891fbcfa78eef0d6b8df9d91	30.0	0.0	23.0	0.0	15.0	21.0	51.0	0.0	22.0	21.0	30.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	30.0	23.0	0.0	0.0	0.0	0.0	52.0	27.0	27.0	0.0	21.0	0.0	23.0	0.0	19.0	0.0	0.0	0.0	17.0	13.0	30.0	0.0	56.0	35.0	35.0	29.0	20.0	23.0	13.0	33.0	0.0	55.0	38.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	26.0	25.0	19.0	23.0	0.0	24.0	38.0	0.0	0.0
